,match_id,team_id,team,minute,team_goals,yellow_cards,shots_generated,red_cards,score_differential,outcome,max_minute_game,minute_percentage,home_away,final_goals,elo_diff
2257,3754091,30,Stoke City,29,0,0,5,0,0,0,94,31.0,1,0,
2258,3754091,30,Stoke City,30,0,0,5,0,0,0,94,32.0,1,0,
2259,3754091,30,Stoke City,31,0,0,5,0,0,0,94,33.0,1,0,
2260,3754091,30,Stoke City,32,0,0,5,0,0,0,94,34.0,1,0,
2261,3754091,30,Stoke City,33,0,0,5,0,0,0,94,35.0,1,0,
2262,3754091,30,Stoke City,34,0,0,5,0,0,0,94,36.0,1,0,
2263,3754091,30,Stoke City,35,0,0,5,0,0,0,94,37.0,1,0,
2264,3754091,30,Stoke City,36,0,0,5,0,0,0,94,38.0,1,0,
2265,3754091,30,Stoke City,37,0,0,5,0,0,0,94,39.0,1,0,
2266,3754091,30,Stoke City,38,0,0,5,0,0,0,94,40.0,1,0,
2267,3754091,30,Stoke City,39,0,0,5,0,0,0,94,41.0,1,0,
2268,3754091,30,Stoke City,40,0,0,6,0,0,0,94,43.0,1,0,
2269,3754091,30,Stoke City,41,0,0,6,0,0,0,94,44.0,1,0,
2270,3754091,30,Stoke City,42,0,0,6,0,-1,0,94,45.0,1,0,
2271,3754091,30,Stoke City,43,0,0,6,0,-1,0,94,46.0,1,0,
2272,3754091,30,Stoke City,44,0,0,6,0,-1,0,94,47.0,1,0,
2273,3754091,30,Stoke City,45,0,0,6,0,-1,0,94,48.0,1,0,
2274,3754091,30,Stoke City,46,0,0,6,0,-1,0,94,49.0,1,0,
2275,3754091,30,Stoke City,48,0,0,6,0,-1,0,94,51.0,1,0,
2276,3754091,30,Stoke City,49,0,0,7,0,-1,0,94,52.0,1,0,
2277,3754091,30,Stoke City,50,0,0,7,0,-1,0,94,53.0,1,0,
2278,3754091,30,Stoke City,51,0,0,7,0,-1,0,94,54.0,1,0,
2279,3754091,30,Stoke City,52,0,0,7,0,-1,0,94,55.00000000000001,1,0,
2280,3754091,30,Stoke City,53,0,0,7,0,-1,0,94,56.00000000000001,1,0,
2281,3754091,30,Stoke City,54,0,0,7,0,-1,0,94,56.99999999999999,1,0,
2282,3754091,30,Stoke City,55,0,0,7,0,-1,0,94,59.0,1,0,
2283,3754091,30,Stoke City,56,0,0,7,0,-1,0,94,60.0,1,0,
2284,3754091,30,Stoke City,57,0,0,7,0,-1,0,94,61.0,1,0,
2285,3754091,30,Stoke City,58,0,0,7,0,-1,0,94,62.0,1,0,
2286,3754091,30,Stoke City,60,0,0,7,0,-1,0,94,64.0,1,0,
2287,3754091,30,Stoke City,61,0,0,7,0,-1,0,94,65.0,1,0,
2288,3754091,30,Stoke City,62,0,0,7,0,-1,0,94,66.0,1,0,
2289,3754091,30,Stoke City,63,0,0,7,0,-1,0,94,67.0,1,0,
2290,3754091,30,Stoke City,64,0,0,7,0,-1,0,94,68.0,1,0,
2291,3754091,30,Stoke City,65,0,0,7,0,-1,0,94,69.0,1,0,
2292,3754091,30,Stoke City,66,0,0,7,0,-1,0,94,70.0,1,0,
2293,3754091,30,Stoke City,67,0,0,7,0,-1,0,94,71.0,1,0,
2294,3754091,30,Stoke City,68,0,0,7,0,-2,0,94,72.0,1,0,
2295,3754091,30,Stoke City,70,0,0,7,0,-2,0,94,74.0,1,0,
2296,3754091,30,Stoke City,71,0,0,7,0,-2,0,94,76.0,1,0,
2297,3754091,30,Stoke City,72,0,0,7,0,-2,0,94,77.0,1,0,
2298,3754091,30,Stoke City,73,0,0,8,0,-2,0,94,78.0,1,0,
2299,3754091,30,Stoke City,74,0,0,9,0,-2,0,94,79.0,1,0,
2300,3754091,30,Stoke City,75,0,0,9,0,-2,0,94,80.0,1,0,
2301,3754091,30,Stoke City,76,0,1,9,0,-2,0,94,81.0,1,0,
2302,3754091,30,Stoke City,77,0,1,9,0,-2,0,94,82.0,1,0,
2303,3754091,30,Stoke City,78,0,1,9,0,-2,0,94,83.0,1,0,
2304,3754091,30,Stoke City,79,0,1,9,0,-2,0,94,84.0,1,0,
2305,3754091,30,Stoke City,80,0,1,10,0,-2,0,94,85.0,1,0,
2306,3754091,30,Stoke City,81,0,1,10,0,-2,0,94,86.0,1,0,
2307,3754091,30,Stoke City,82,0,1,10,0,-2,0,94,87.0,1,0,
2308,3754091,30,Stoke City,83,0,1,10,0,-2,0,94,88.0,1,0,
2309,3754091,30,Stoke City,84,0,1,11,0,-2,0,94,89.0,1,0,
2310,3754091,30,Stoke City,85,0,1,11,0,-2,0,94,90.0,1,0,
2311,3754091,30,Stoke City,86,0,1,11,0,-2,0,94,91.0,1,0,
2312,3754091,30,Stoke City,87,0,1,11,0,-2,0,94,93.0,1,0,
2313,3754091,30,Stoke City,88,0,1,11,0,-2,0,94,94.0,1,0,
2314,3754091,30,Stoke City,89,0,2,11,0,-2,0,94,95.0,1,0,
2315,3754091,30,Stoke City,90,0,2,11,0,-2,0,94,96.0,1,0,
2316,3754091,30,Stoke City,91,0,2,11,0,-2,0,94,97.0,1,0,
2317,3754091,30,Stoke City,92,0,2,11,0,-2,0,94,98.0,1,0,
2318,3754091,30,Stoke City,93,0,2,11,0,-2,0,94,99.0,1,0,
2319,3754091,30,Stoke City,94,0,2,11,0,-2,0,94,100.0,1,0,
2320,3754091,23,Watford,0,0,0,0,0,0,1,94,0.0,0,2,
2321,3754091,23,Watford,1,0,0,0,0,0,1,94,1.0,0,2,
2322,3754091,23,Watford,2,0,0,0,0,0,1,94,2.0,0,2,
2323,3754091,23,Watford,3,0,0,0,0,0,1,94,3.0,0,2,
2324,3754091,23,Watford,4,0,0,0,0,0,1,94,4.0,0,2,
2325,3754091,23,Watford,5,0,0,0,0,0,1,94,5.0,0,2,
2326,3754091,23,Watford,6,0,0,0,0,0,1,94,6.0,0,2,
2327,3754091,23,Watford,7,0,0,0,0,0,1,94,7.000000000000001,0,2,
2328,3754091,23,Watford,8,0,0,1,0,0,1,94,9.0,0,2,
2329,3754091,23,Watford,9,0,0,1,0,0,1,94,10.0,0,2,
2330,3754091,23,Watford,10,0,0,1,0,0,1,94,11.0,0,2,
2331,3754091,23,Watford,11,0,0,1,0,0,1,94,12.0,0,2,
2332,3754091,23,Watford,12,0,0,1,0,0,1,94,13.0,0,2,
2333,3754091,23,Watford,13,0,0,1,0,0,1,94,14.000000000000002,0,2,
2334,3754091,23,Watford,14,0,0,1,0,0,1,94,15.0,0,2,
2335,3754091,23,Watford,15,0,0,1,0,0,1,94,16.0,0,2,
2336,3754091,23,Watford,16,0,0,1,0,0,1,94,17.0,0,2,
2337,3754091,23,Watford,17,0,0,1,0,0,1,94,18.0,0,2,
2338,3754091,23,Watford,18,0,0,2,0,0,1,94,19.0,0,2,
2339,3754091,23,Watford,19,0,0,2,0,0,1,94,20.0,0,2,
2340,3754091,23,Watford,20,0,0,2,0,0,1,94,21.0,0,2,
2341,3754091,23,Watford,21,0,0,2,0,0,1,94,22.0,0,2,
2342,3754091,23,Watford,22,0,0,2,0,0,1,94,23.0,0,2,
2343,3754091,23,Watford,23,0,0,2,0,0,1,94,24.0,0,2,
2344,3754091,23,Watford,24,0,0,2,0,0,1,94,26.0,0,2,
2345,3754091,23,Watford,25,0,0,2,0,0,1,94,27.0,0,2,
2346,3754091,23,Watford,26,0,0,2,0,0,1,94,28.000000000000004,0,2,
2347,3754091,23,Watford,27,0,0,2,0,0,1,94,29.0,0,2,
2348,3754091,23,Watford,28,0,0,2,0,0,1,94,30.0,0,2,
2349,3754091,23,Watford,29,0,0,2,0,0,1,94,31.0,0,2,
2350,3754091,23,Watford,30,0,0,2,0,0,1,94,32.0,0,2,
2351,3754091,23,Watford,31,0,0,2,0,0,1,94,33.0,0,2,
2352,3754091,23,Watford,32,0,0,2,0,0,1,94,34.0,0,2,
2353,3754091,23,Watford,33,0,0,2,0,0,1,94,35.0,0,2,
2354,3754091,23,Watford,34,0,0,2,0,0,1,94,36.0,0,2,
2355,3754091,23,Watford,35,0,0,2,0,0,1,94,37.0,0,2,
2356,3754091,23,Watford,36,0,0,5,0,0,1,94,38.0,0,2,
2357,3754091,23,Watford,37,0,0,5,0,0,1,94,39.0,0,2,
2358,3754091,23,Watford,38,0,0,5,0,0,1,94,40.0,0,2,
2359,3754091,23,Watford,39,0,0,5,0,0,1,94,41.0,0,2,
2360,3754091,23,Watford,40,0,0,5,0,0,1,94,43.0,0,2,
2361,3754091,23,Watford,41,0,0,5,0,0,1,94,44.0,0,2,
2362,3754091,23,Watford,42,1,0,6,0,1,1,94,45.0,0,2,
2363,3754091,23,Watford,43,1,0,6,0,1,1,94,46.0,0,2,
2364,3754091,23,Watford,44,1,0,6,0,1,1,94,47.0,0,2,
2365,3754091,23,Watford,45,1,0,6,0,1,1,94,48.0,0,2,
2366,3754091,23,Watford,46,1,0,6,0,1,1,94,49.0,0,2,
2367,3754091,23,Watford,48,1,0,6,0,1,1,94,51.0,0,2,
2368,3754091,23,Watford,49,1,0,6,0,1,1,94,52.0,0,2,
2369,3754091,23,Watford,50,1,0,7,0,1,1,94,53.0,0,2,
2370,3754091,23,Watford,51,1,0,7,0,1,1,94,54.0,0,2,
2371,3754091,23,Watford,52,1,0,7,0,1,1,94,55.00000000000001,0,2,
2372,3754091,23,Watford,53,1,0,7,0,1,1,94,56.00000000000001,0,2,
2373,3754091,23,Watford,54,1,0,7,0,1,1,94,56.99999999999999,0,2,
2374,3754091,23,Watford,55,1,0,7,0,1,1,94,59.0,0,2,
2375,3754091,23,Watford,56,1,0,8,0,1,1,94,60.0,0,2,
2376,3754091,23,Watford,57,1,0,8,0,1,1,94,61.0,0,2,
2377,3754091,23,Watford,58,1,0,8,0,1,1,94,62.0,0,2,
2378,3754091,23,Watford,60,1,0,8,0,1,1,94,64.0,0,2,
2379,3754091,23,Watford,61,1,0,8,0,1,1,94,65.0,0,2,
2380,3754091,23,Watford,62,1,0,8,0,1,1,94,66.0,0,2,
2381,3754091,23,Watford,63,1,0,8,0,1,1,94,67.0,0,2,
2382,3754091,23,Watford,64,1,0,8,0,1,1,94,68.0,0,2,
2383,3754091,23,Watford,65,1,0,8,0,1,1,94,69.0,0,2,
2384,3754091,23,Watford,66,1,0,8,0,1,1,94,70.0,0,2,
2385,3754091,23,Watford,67,1,0,8,0,1,1,94,71.0,0,2,
2386,3754091,23,Watford,68,2,0,9,0,2,1,94,72.0,0,2,
2387,3754091,23,Watford,70,2,0,10,0,2,1,94,74.0,0,2,
2388,3754091,23,Watford,71,2,0,11,0,2,1,94,76.0,0,2,
2389,3754091,23,Watford,72,2,0,11,0,2,1,94,77.0,0,2,
2390,3754091,23,Watford,73,2,0,11,0,2,1,94,78.0,0,2,
2391,3754091,23,Watford,74,2,0,11,0,2,1,94,79.0,0,2,
2392,3754091,23,Watford,75,2,0,11,0,2,1,94,80.0,0,2,
2393,3754091,23,Watford,76,2,0,11,0,2,1,94,81.0,0,2,
2394,3754091,23,Watford,77,2,0,11,0,2,1,94,82.0,0,2,
2395,3754091,23,Watford,78,2,0,11,0,2,1,94,83.0,0,2,
2396,3754091,23,Watford,79,2,0,11,0,2,1,94,84.0,0,2,
2397,3754091,23,Watford,80,2,0,11,0,2,1,94,85.0,0,2,
2398,3754091,23,Watford,81,2,0,12,0,2,1,94,86.0,0,2,
2399,3754091,23,Watford,82,2,0,12,0,2,1,94,87.0,0,2,
2400,3754091,23,Watford,83,2,0,12,0,2,1,94,88.0,0,2,
2401,3754091,23,Watford,84,2,0,12,0,2,1,94,89.0,0,2,
2402,3754091,23,Watford,85,2,0,12,0,2,1,94,90.0,0,2,
2403,3754091,23,Watford,86,2,0,12,0,2,1,94,91.0,0,2,
2404,3754091,23,Watford,87,2,0,12,0,2,1,94,93.0,0,2,
2405,3754091,23,Watford,88,2,0,12,0,2,1,94,94.0,0,2,
2406,3754091,23,Watford,89,2,0,12,0,2,1,94,95.0,0,2,
2407,3754091,23,Watford,90,2,0,12,0,2,1,94,96.0,0,2,
2408,3754091,23,Watford,91,2,0,12,0,2,1,94,97.0,0,2,
2409,3754091,23,Watford,92,2,0,13,0,2,1,94,98.0,0,2,
2410,3754091,23,Watford,93,2,0,13,0,2,1,94,99.0,0,2,
2411,3754091,23,Watford,94,2,0,13,0,2,1,94,100.0,0,2,
2412,3754135,36,Manchester City,0,0,0,0,0,0,0,93,0.0,0,0,562.0
2413,3754135,36,Manchester City,1,0,0,0,0,0,0,93,1.0,0,0,562.0
2414,3754135,36,Manchester City,2,0,0,0,0,0,0,93,2.0,0,0,562.0
2415,3754135,36,Manchester City,3,0,0,0,0,0,0,93,3.0,0,0,562.0
2416,3754135,36,Manchester City,4,0,0,0,0,0,0,93,4.0,0,0,562.0
2417,3754135,36,Manchester City,5,0,0,0,0,0,0,93,5.0,0,0,562.0
2418,3754135,36,Manchester City,6,0,0,0,0,-1,0,93,6.0,0,0,562.0
2419,3754135,36,Manchester City,7,0,0,0,0,-1,0,93,8.0,0,0,562.0
2420,3754135,36,Manchester City,8,0,0,0,0,-1,0,93,9.0,0,0,562.0
2421,3754135,36,Manchester City,9,0,0,0,0,-1,0,93,10.0,0,0,562.0
2422,3754135,36,Manchester City,10,0,0,0,0,-1,0,93,11.0,0,0,562.0
2423,3754135,36,Manchester City,11,0,0,0,0,-1,0,93,12.0,0,0,562.0
2424,3754135,36,Manchester City,12,0,0,0,0,-1,0,93,13.0,0,0,562.0
2425,3754135,36,Manchester City,13,0,0,1,0,-1,0,93,14.000000000000002,0,0,562.0
2426,3754135,36,Manchester City,14,0,0,1,0,-2,0,93,15.0,0,0,562.0
2427,3754135,36,Manchester City,15,0,0,1,0,-2,0,93,16.0,0,0,562.0
2428,3754135,36,Manchester City,16,0,0,1,0,-2,0,93,17.0,0,0,562.0
2429,3754135,36,Manchester City,17,0,0,2,0,-2,0,93,18.0,0,0,562.0
2430,3754135,36,Manchester City,18,0,0,2,0,-2,0,93,19.0,0,0,562.0
2431,3754135,36,Manchester City,19,0,0,2,0,-2,0,93,20.0,0,0,562.0
2432,3754135,36,Manchester City,20,0,0,2,0,-2,0,93,22.0,0,0,562.0
2433,3754135,36,Manchester City,21,0,0,3,0,-2,0,93,23.0,0,0,562.0
2434,3754135,36,Manchester City,22,0,0,3,0,-2,0,93,24.0,0,0,562.0
2435,3754135,36,Manchester City,23,0,0,3,0,-2,0,93,25.0,0,0,562.0
2436,3754135,36,Manchester City,24,0,0,3,0,-2,0,93,26.0,0,0,562.0
2437,3754135,36,Manchester City,25,0,0,3,0,-2,0,93,27.0,0,0,562.0
2438,3754135,36,Manchester City,26,0,0,3,0,-2,0,93,28.000000000000004,0,0,562.0
2439,3754135,36,Manchester City,27,0,0,3,0,-2,0,93,29.0,0,0,562.0
2440,3754135,36,Manchester City,28,0,0,3,0,-2,0,93,30.0,0,0,562.0
2441,3754135,36,Manchester City,29,0,0,3,0,-2,0,93,31.0,0,0,562.0
2442,3754135,36,Manchester City,30,0,0,3,0,-2,0,93,32.0,0,0,562.0
2443,3754135,36,Manchester City,31,0,0,4,0,-2,0,93,33.0,0,0,562.0
2444,3754135,36,Manchester City,32,0,0,4,0,-2,0,93,34.0,0,0,562.0
2445,3754135,36,Manchester City,33,0,0,4,0,-2,0,93,35.0,0,0,562.0
2446,3754135,36,Manchester City,34,0,0,4,0,-2,0,93,37.0,0,0,562.0
2447,3754135,36,Manchester City,35,0,0,4,0,-2,0,93,38.0,0,0,562.0
2448,3754135,36,Manchester City,36,0,0,4,0,-2,0,93,39.0,0,0,562.0
2449,3754135,36,Manchester City,37,0,0,4,0,-2,0,93,40.0,0,0,562.0
2450,3754135,36,Manchester City,38,0,0,4,0,-2,0,93,41.0,0,0,562.0
2451,3754135,36,Manchester City,39,0,0,4,0,-2,0,93,42.0,0,0,562.0
2452,3754135,36,Manchester City,40,0,0,5,0,-2,0,93,43.0,0,0,562.0
2453,3754135,36,Manchester City,41,0,0,5,0,-2,0,93,44.0,0,0,562.0
2454,3754135,36,Manchester City,42,0,0,5,0,-2,0,93,45.0,0,0,562.0
2455,3754135,36,Manchester City,43,0,0,5,0,-2,0,93,46.0,0,0,562.0
2456,3754135,36,Manchester City,44,0,0,5,0,-2,0,93,47.0,0,0,562.0
2457,3754135,36,Manchester City,45,0,0,5,0,-2,0,93,48.0,0,0,562.0
2458,3754135,36,Manchester City,46,0,0,5,0,-2,0,93,49.0,0,0,562.0
2459,3754135,36,Manchester City,47,0,0,5,0,-2,0,93,51.0,0,0,562.0
2460,3754135,36,Manchester City,48,0,0,5,0,-2,0,93,52.0,0,0,562.0
2461,3754135,36,Manchester City,49,0,0,5,0,-2,0,93,53.0,0,0,562.0
2462,3754135,36,Manchester City,50,0,1,5,0,-2,0,93,54.0,0,0,562.0
2463,3754135,36,Manchester City,51,0,1,5,0,-2,0,93,55.00000000000001,0,0,562.0
2464,3754135,36,Manchester City,52,0,1,5,0,-2,0,93,56.00000000000001,0,0,562.0
2465,3754135,36,Manchester City,53,0,1,5,0,-2,0,93,56.99999999999999,0,0,562.0
2466,3754135,36,Manchester City,54,0,1,6,0,-2,0,93,57.99999999999999,0,0,562.0
2467,3754135,36,Manchester City,56,0,1,6,0,-2,0,93,60.0,0,0,562.0
2468,3754135,36,Manchester City,57,0,1,6,0,-2,0,93,61.0,0,0,562.0
2469,3754135,36,Manchester City,58,0,1,6,0,-2,0,93,62.0,0,0,562.0
2470,3754135,36,Manchester City,59,0,1,6,0,-2,0,93,63.0,0,0,562.0
2471,3754135,36,Manchester City,60,0,1,6,0,-2,0,93,65.0,0,0,562.0
2472,3754135,36,Manchester City,61,0,1,6,0,-2,0,93,66.0,0,0,562.0
2473,3754135,36,Manchester City,62,0,1,6,0,-2,0,93,67.0,0,0,562.0
2474,3754135,36,Manchester City,63,0,1,6,0,-2,0,93,68.0,0,0,562.0
2475,3754135,36,Manchester City,64,0,1,7,0,-2,0,93,69.0,0,0,562.0
2476,3754135,36,Manchester City,65,0,1,7,0,-2,0,93,70.0,0,0,562.0
2477,3754135,36,Manchester City,66,0,1,7,0,-2,0,93,71.0,0,0,562.0
2478,3754135,36,Manchester City,67,0,1,7,0,-2,0,93,72.0,0,0,562.0
2479,3754135,36,Manchester City,68,0,1,7,0,-2,0,93,73.0,0,0,562.0
2480,3754135,36,Manchester City,69,0,1,7,0,-2,0,93,74.0,0,0,562.0
2481,3754135,36,Manchester City,70,0,1,7,0,-2,0,93,75.0,0,0,562.0
2482,3754135,36,Manchester City,71,0,1,7,0,-2,0,93,76.0,0,0,562.0
2483,3754135,36,Manchester City,72,0,1,7,0,-2,0,93,77.0,0,0,562.0
2484,3754135,36,Manchester City,73,0,1,7,0,-2,0,93,78.0,0,0,562.0
2485,3754135,36,Manchester City,74,0,1,7,0,-2,0,93,80.0,0,0,562.0
2486,3754135,36,Manchester City,75,0,1,8,0,-2,0,93,81.0,0,0,562.0
2487,3754135,36,Manchester City,76,0,1,8,0,-2,0,93,82.0,0,0,562.0
2488,3754135,36,Manchester City,77,0,1,9,0,-2,0,93,83.0,0,0,562.0
2489,3754135,36,Manchester City,78,0,1,9,0,-2,0,93,84.0,0,0,562.0
2490,3754135,36,Manchester City,79,0,1,9,0,-2,0,93,85.0,0,0,562.0
2491,3754135,36,Manchester City,80,0,1,9,0,-2,0,93,86.0,0,0,562.0
2492,3754135,36,Manchester City,81,0,1,9,0,-2,0,93,87.0,0,0,562.0
2493,3754135,36,Manchester City,82,0,1,10,0,-2,0,93,88.0,0,0,562.0
2494,3754135,36,Manchester City,83,0,1,10,0,-2,0,93,89.0,0,0,562.0
2495,3754135,36,Manchester City,85,0,1,10,0,-2,0,93,91.0,0,0,562.0
2496,3754135,36,Manchester City,86,0,1,10,0,-2,0,93,92.0,0,0,562.0
2497,3754135,36,Manchester City,87,0,1,10,0,-2,0,93,94.0,0,0,562.0
2498,3754135,36,Manchester City,88,0,1,11,0,-2,0,93,95.0,0,0,562.0
2499,3754135,36,Manchester City,89,0,1,11,0,-2,0,93,96.0,0,0,562.0
2500,3754135,36,Manchester City,90,0,1,11,0,-2,0,93,97.0,0,0,562.0
2501,3754135,36,Manchester City,91,0,1,11,0,-2,0,93,98.0,0,0,562.0
2502,3754135,36,Manchester City,92,0,1,11,0,-2,0,93,99.0,0,0,562.0
2503,3754135,36,Manchester City,93,0,1,11,0,-2,0,93,100.0,0,0,562.0
2504,3754135,30,Stoke City,0,0,0,0,0,0,1,93,0.0,1,2,-562.0
2505,3754135,30,Stoke City,1,0,0,0,0,0,1,93,1.0,1,2,-562.0
2506,3754135,30,Stoke City,2,0,0,0,0,0,1,93,2.0,1,2,-562.0
2507,3754135,30,Stoke City,3,0,0,0,0,0,1,93,3.0,1,2,-562.0
2508,3754135,30,Stoke City,4,0,0,0,0,0,1,93,4.0,1,2,-562.0
2509,3754135,30,Stoke City,5,0,0,0,0,0,1,93,5.0,1,2,-562.0
2510,3754135,30,Stoke City,6,1,0,1,0,1,1,93,6.0,1,2,-562.0
2511,3754135,30,Stoke City,7,1,0,1,0,1,1,93,8.0,1,2,-562.0
2512,3754135,30,Stoke City,8,1,0,1,0,1,1,93,9.0,1,2,-562.0
2513,3754135,30,Stoke City,9,1,0,1,0,1,1,93,10.0,1,2,-562.0
2514,3754135,30,Stoke City,10,1,0,1,0,1,1,93,11.0,1,2,-562.0
2515,3754135,30,Stoke City,11,1,0,1,0,1,1,93,12.0,1,2,-562.0
2516,3754135,30,Stoke City,12,1,0,1,0,1,1,93,13.0,1,2,-562.0
2517,3754135,30,Stoke City,13,1,0,1,0,1,1,93,14.000000000000002,1,2,-562.0
2518,3754135,30,Stoke City,14,2,0,2,0,2,1,93,15.0,1,2,-562.0
2519,3754135,30,Stoke City,15,2,0,2,0,2,1,93,16.0,1,2,-562.0
2520,3754135,30,Stoke City,16,2,0,2,0,2,1,93,17.0,1,2,-562.0
2521,3754135,30,Stoke City,17,2,0,2,0,2,1,93,18.0,1,2,-562.0
2522,3754135,30,Stoke City,18,2,0,2,0,2,1,93,19.0,1,2,-562.0
2523,3754135,30,Stoke City,19,2,0,2,0,2,1,93,20.0,1,2,-562.0
2524,3754135,30,Stoke City,20,2,0,2,0,2,1,93,22.0,1,2,-562.0
2525,3754135,30,Stoke City,21,2,0,2,0,2,1,93,23.0,1,2,-562.0
2526,3754135,30,Stoke City,22,2,0,2,0,2,1,93,24.0,1,2,-562.0
2527,3754135,30,Stoke City,23,2,0,2,0,2,1,93,25.0,1,2,-562.0
2528,3754135,30,Stoke City,24,2,0,2,0,2,1,93,26.0,1,2,-562.0
2529,3754135,30,Stoke City,25,2,0,2,0,2,1,93,27.0,1,2,-562.0
2530,3754135,30,Stoke City,26,2,0,2,0,2,1,93,28.000000000000004,1,2,-562.0
2531,3754135,30,Stoke City,27,2,0,2,0,2,1,93,29.0,1,2,-562.0
2532,3754135,30,Stoke City,28,2,0,2,0,2,1,93,30.0,1,2,-562.0
2533,3754135,30,Stoke City,29,2,0,2,0,2,1,93,31.0,1,2,-562.0
2534,3754135,30,Stoke City,30,2,0,2,0,2,1,93,32.0,1,2,-562.0
2535,3754135,30,Stoke City,31,2,0,2,0,2,1,93,33.0,1,2,-562.0
2536,3754135,30,Stoke City,32,2,0,2,0,2,1,93,34.0,1,2,-562.0
2537,3754135,30,Stoke City,33,2,0,2,0,2,1,93,35.0,1,2,-562.0
2538,3754135,30,Stoke City,34,2,0,2,0,2,1,93,37.0,1,2,-562.0
2539,3754135,30,Stoke City,35,2,0,2,0,2,1,93,38.0,1,2,-562.0
2540,3754135,30,Stoke City,36,2,0,3,0,2,1,93,39.0,1,2,-562.0
2541,3754135,30,Stoke City,37,2,0,3,0,2,1,93,40.0,1,2,-562.0
2542,3754135,30,Stoke City,38,2,0,3,0,2,1,93,41.0,1,2,-562.0
2543,3754135,30,Stoke City,39,2,0,3,0,2,1,93,42.0,1,2,-562.0
2544,3754135,30,Stoke City,40,2,0,3,0,2,1,93,43.0,1,2,-562.0
2545,3754135,30,Stoke City,41,2,0,3,0,2,1,93,44.0,1,2,-562.0
2546,3754135,30,Stoke City,42,2,0,4,0,2,1,93,45.0,1,2,-562.0
2547,3754135,30,Stoke City,43,2,0,4,0,2,1,93,46.0,1,2,-562.0
2548,3754135,30,Stoke City,44,2,0,4,0,2,1,93,47.0,1,2,-562.0
2549,3754135,30,Stoke City,45,2,0,4,0,2,1,93,48.0,1,2,-562.0
2550,3754135,30,Stoke City,46,2,0,5,0,2,1,93,49.0,1,2,-562.0
2551,3754135,30,Stoke City,47,2,0,5,0,2,1,93,51.0,1,2,-562.0
2552,3754135,30,Stoke City,48,2,0,5,0,2,1,93,52.0,1,2,-562.0
2553,3754135,30,Stoke City,49,2,0,5,0,2,1,93,53.0,1,2,-562.0
2554,3754135,30,Stoke City,50,2,0,5,0,2,1,93,54.0,1,2,-562.0
2555,3754135,30,Stoke City,51,2,0,5,0,2,1,93,55.00000000000001,1,2,-562.0
2556,3754135,30,Stoke City,52,2,0,7,0,2,1,93,56.00000000000001,1,2,-562.0
2557,3754135,30,Stoke City,53,2,0,7,0,2,1,93,56.99999999999999,1,2,-562.0
2558,3754135,30,Stoke City,54,2,0,7,0,2,1,93,57.99999999999999,1,2,-562.0
2559,3754135,30,Stoke City,56,2,0,7,0,2,1,93,60.0,1,2,-562.0
2560,3754135,30,Stoke City,57,2,0,7,0,2,1,93,61.0,1,2,-562.0
2561,3754135,30,Stoke City,58,2,0,7,0,2,1,93,62.0,1,2,-562.0
2562,3754135,30,Stoke City,59,2,0,7,0,2,1,93,63.0,1,2,-562.0
2563,3754135,30,Stoke City,60,2,0,7,0,2,1,93,65.0,1,2,-562.0
2564,3754135,30,Stoke City,61,2,0,7,0,2,1,93,66.0,1,2,-562.0
2565,3754135,30,Stoke City,62,2,0,8,0,2,1,93,67.0,1,2,-562.0
2566,3754135,30,Stoke City,63,2,0,8,0,2,1,93,68.0,1,2,-562.0
2567,3754135,30,Stoke City,64,2,0,8,0,2,1,93,69.0,1,2,-562.0
2568,3754135,30,Stoke City,65,2,0,8,0,2,1,93,70.0,1,2,-562.0
2569,3754135,30,Stoke City,66,2,0,8,0,2,1,93,71.0,1,2,-562.0
2570,3754135,30,Stoke City,67,2,0,8,0,2,1,93,72.0,1,2,-562.0
2571,3754135,30,Stoke City,68,2,0,8,0,2,1,93,73.0,1,2,-562.0
2572,3754135,30,Stoke City,69,2,0,8,0,2,1,93,74.0,1,2,-562.0
2573,3754135,30,Stoke City,70,2,0,8,0,2,1,93,75.0,1,2,-562.0
2574,3754135,30,Stoke City,71,2,0,8,0,2,1,93,76.0,1,2,-562.0
2575,3754135,30,Stoke City,72,2,0,8,0,2,1,93,77.0,1,2,-562.0
2576,3754135,30,Stoke City,73,2,0,8,0,2,1,93,78.0,1,2,-562.0
2577,3754135,30,Stoke City,74,2,0,8,0,2,1,93,80.0,1,2,-562.0
2578,3754135,30,Stoke City,75,2,0,8,0,2,1,93,81.0,1,2,-562.0
2579,3754135,30,Stoke City,76,2,0,8,0,2,1,93,82.0,1,2,-562.0
2580,3754135,30,Stoke City,77,2,0,8,0,2,1,93,83.0,1,2,-562.0
2581,3754135,30,Stoke City,78,2,0,8,0,2,1,93,84.0,1,2,-562.0
2582,3754135,30,Stoke City,79,2,0,8,0,2,1,93,85.0,1,2,-562.0
2583,3754135,30,Stoke City,80,2,0,8,0,2,1,93,86.0,1,2,-562.0
2584,3754135,30,Stoke City,81,2,0,8,0,2,1,93,87.0,1,2,-562.0
2585,3754135,30,Stoke City,82,2,0,8,0,2,1,93,88.0,1,2,-562.0
2586,3754135,30,Stoke City,83,2,0,8,0,2,1,93,89.0,1,2,-562.0
2587,3754135,30,Stoke City,85,2,0,8,0,2,1,93,91.0,1,2,-562.0
